pred,truth
0.612344,1.0
0.774882,0.0
0.650613,0.0
0.537421,1.0
0.666398,1.0
0.538298,1.0
0.704315,1.0
0.575589,1.0
0.711909,1.0
0.722135,1.0
0.478915,0.0
0.677241,0.0
0.529513,1.0
0.701725,0.0
0.691814,1.0
0.700919,1.0
0.747829,1.0
0.797985,1.0
0.745187,0.0
0.789325,1.0
0.641996,0.0
0.647336,1.0
0.495647,1.0
0.771699,0.0
0.767364,1.0
0.823565,1.0
0.77939,1.0
0.791233,1.0
0.791681,0.0
0.823375,1.0
0.700323,1.0
0.827419,0.0
0.810723,1.0
0.848043,1.0
0.820714,1.0
0.858132,1.0
0.587418,0.0
0.887188,1.0
0.5813,0.0
0.669019,1.0
0.551569,1.0
0.538262,0.0
0.743638,1.0
0.670355,1.0
0.460086,0.0
0.773987,0.0
0.688083,1.0
0.615523,0.0
0.37511,0.0
0.740262,0.0
0.198203,0.0
0.535004,0.0
0.3378,1.0
0.584393,0.0
0.310271,1.0
0.366522,0.0
0.595245,1.0
0.454296,1.0
0.711645,1.0
0.254096,0.0
0.640497,0.0
0.549371,0.0
0.76573,0.0
0.197531,1.0
0.539502,0.0
0.507556,0.0
0.603223,1.0
0.599497,1.0
0.475178,0.0
0.608646,1.0
0.480236,0.0
0.655749,0.0
0.737412,1.0
0.40849,0.0
0.772216,0.0
0.608871,1.0
0.359299,1.0
0.662174,0.0
0.445642,1.0
0.335071,0.0
0.645615,0.0
0.772296,1.0
0.445454,1.0
0.56538,0.0
0.532336,1.0
0.323237,1.0
0.528585,0.0
0.838711,0.0
0.572525,1.0
0.482231,1.0
0.580702,1.0
0.562918,0.0
0.401414,0.0
0.720372,1.0
0.434559,1.0
0.634508,1.0
0.646423,1.0
0.397404,0.0
0.291501,1.0
0.775787,1.0
0.532567,0.0
0.643054,0.0
0.703913,1.0
0.364904,0.0
0.487015,0.0
0.78561,1.0
0.583276,1.0
0.62473,1.0
0.731704,1.0
0.334942,1.0
0.40501,1.0
0.78953,1.0
0.692655,1.0
0.741609,1.0
0.759218,1.0
0.543742,0.0
0.520828,1.0
0.796142,1.0
0.970668,1.0
0.778931,1.0
0.80186,0.0
0.379538,0.0
0.589186,0.0
0.807587,0.0
0.940808,1.0
0.603505,1.0
0.8053,1.0
0.361326,1.0
0.482868,1.0
0.677076,1.0
0.948314,1.0
0.664827,0.0
0.83839,1.0
0.589598,1.0
0.547149,1.0
0.761867,1.0
0.947172,1.0
0.736171,1.0
0.891827,1.0
0.635897,1.0
0.60034,0.0
0.800769,1.0
0.946765,1.0
0.82851,1.0
0.710751,0.0
0.54063,0.0
0.505683,1.0
0.816464,1.0
0.944393,1.0
0.844949,0.0
0.820704,0.0
0.647881,0.0
0.574518,1.0
0.818449,0.0
0.943613,1.0
0.585101,1.0
0.664942,1.0
0.499244,0.0
0.620395,0.0
0.692635,1.0
0.941917,1.0
0.736998,0.0
0.738184,0.0
0.39264,1.0
0.529026,1.0
0.769232,1.0
0.939413,0.0
0.690226,1.0
0.548159,0.0
0.49006,0.0
0.590385,0.0
0.80428,1.0
0.898051,1.0
0.758362,1.0
0.63476,0.0
0.431571,0.0
0.51253,1.0
0.822031,0.0
0.792174,1.0
0.582354,0.0
0.500524,0.0
0.430714,0.0
0.584663,1.0
0.706136,0.0
0.868992,1.0
0.539069,1.0
0.411908,0.0
0.366891,0.0
0.627428,1.0
0.614116,0.0
0.654145,1.0
0.71838,1.0
0.404482,1.0
0.305443,1.0
0.39573,1.0
0.538805,1.0
0.916649,1.0
0.766481,1.0
0.58077,1.0
0.484048,0.0
0.650377,1.0
0.691869,0.0
0.649912,1.0
0.794625,1.0
0.651226,0.0
0.360092,0.0
0.709979,0.0
0.607309,0.0
0.695936,1.0
0.848178,1.0
0.687407,0.0
0.353257,0.0
0.624842,1.0
0.530607,0.0
0.844204,1.0
0.849558,0.0
0.5725,0.0
0.325577,0.0
0.737463,1.0
