pred,truth
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,0.0
0.578778,1.0
0.578778,1.0
0.578778,1.0
0.578778,0.0
0.578778,0.0
0.578778,0.0
0.284463,0.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.284463,0.0
0.284463,0.0
0.284463,0.0
0.284463,0.0
0.284463,0.0
0.284463,1.0
0.284463,0.0
0.730493,1.0
0.730493,1.0
0.284463,0.0
0.730493,0.0
0.284463,0.0
0.284463,1.0
0.284463,0.0
0.284463,0.0
0.730493,1.0
0.284463,1.0
0.284463,0.0
0.284463,1.0
0.284463,0.0
0.284463,1.0
0.284463,0.0
0.730493,1.0
0.730493,0.0
0.730493,0.0
0.284463,0.0
0.284463,1.0
0.284463,1.0
0.730493,0.0
0.284463,0.0
0.730493,0.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.284463,0.0
0.730493,0.0
0.730493,1.0
0.730493,1.0
0.284463,1.0
0.730493,0.0
0.730493,1.0
0.284463,1.0
0.730493,0.0
0.730493,0.0
0.284463,0.0
0.284463,0.0
0.730493,1.0
0.284463,0.0
0.284463,0.0
0.730493,0.0
0.284463,0.0
0.730493,0.0
0.730493,1.0
0.284463,0.0
0.284463,0.0
0.284463,1.0
0.730493,1.0
0.284463,1.0
0.730493,1.0
0.730493,1.0
0.730493,0.0
0.730493,1.0
0.284463,1.0
0.284463,0.0
0.730493,0.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.284463,1.0
0.730493,0.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.730493,0.0
0.730493,0.0
0.284463,0.0
0.284463,0.0
0.730493,1.0
0.730493,0.0
0.284463,0.0
0.730493,1.0
0.730493,1.0
0.730493,0.0
0.284463,1.0
0.730493,1.0
0.284463,0.0
0.730493,1.0
0.730493,1.0
0.730493,1.0
0.284463,1.0
0.284463,0.0
0.284463,1.0
0.28682,1.0
0.861997,1.0
0.861997,1.0
0.861997,1.0
0.28682,0.0
0.28682,0.0
0.28682,1.0
0.28682,0.0
0.28682,1.0
0.590048,1.0
0.28682,0.0
0.861997,1.0
