pred,truth
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,0.0
0.574934,1.0
0.574934,1.0
0.574934,1.0
0.574934,0.0
0.574934,0.0
0.574934,0.0
0.274411,0.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.274411,0.0
0.274411,0.0
0.274411,0.0
0.274411,0.0
0.274411,0.0
0.274411,1.0
0.274411,0.0
0.726607,1.0
0.726607,1.0
0.274411,0.0
0.726607,0.0
0.274411,0.0
0.274411,1.0
0.274411,0.0
0.274411,0.0
0.726607,1.0
0.274411,1.0
0.274411,0.0
0.274411,1.0
0.274411,0.0
0.274411,1.0
0.274411,0.0
0.726607,1.0
0.726607,0.0
0.726607,0.0
0.274411,0.0
0.274411,1.0
0.274411,1.0
0.726607,0.0
0.274411,0.0
0.726607,0.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.274411,0.0
0.726607,0.0
0.726607,1.0
0.726607,1.0
0.274411,1.0
0.726607,0.0
0.726607,1.0
0.274411,1.0
0.726607,0.0
0.726607,0.0
0.274411,0.0
0.274411,0.0
0.726607,1.0
0.274411,0.0
0.274411,0.0
0.726607,0.0
0.274411,0.0
0.726607,0.0
0.726607,1.0
0.274411,0.0
0.274411,0.0
0.274411,1.0
0.726607,1.0
0.274411,1.0
0.726607,1.0
0.726607,1.0
0.726607,0.0
0.726607,1.0
0.274411,1.0
0.274411,0.0
0.726607,0.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.274411,1.0
0.726607,0.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.726607,0.0
0.726607,0.0
0.274411,0.0
0.274411,0.0
0.726607,1.0
0.726607,0.0
0.274411,0.0
0.726607,1.0
0.726607,1.0
0.726607,0.0
0.274411,1.0
0.726607,1.0
0.274411,0.0
0.726607,1.0
0.726607,1.0
0.726607,1.0
0.274411,1.0
0.274411,0.0
0.274411,1.0
0.270824,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.270824,0.0
0.270824,0.0
0.270824,1.0
0.270824,0.0
0.270824,1.0
0.542354,1.0
0.270824,0.0
0.870205,1.0
0.870205,0.0
0.270824,0.0
0.554332,1.0
0.270824,0.0
0.542354,1.0
0.270824,0.0
0.270824,0.0
0.870205,1.0
0.542354,1.0
0.270824,0.0
0.542354,1.0
0.270824,0.0
0.542354,1.0
0.270824,0.0
0.870205,0.0
0.554332,1.0
0.554332,1.0
0.270824,1.0
0.542354,0.0
0.542354,1.0
0.554332,0.0
0.270824,1.0
0.554332,0.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.270824,1.0
0.554332,1.0
0.870205,1.0
0.870205,1.0
0.542354,0.0
0.554332,0.0
0.870205,1.0
0.542354,0.0
0.554332,1.0
0.554332,1.0
0.270824,0.0
0.270824,1.0
0.870205,0.0
0.270824,1.0
0.270824,1.0
0.554332,1.0
0.270824,1.0
0.554332,1.0
0.870205,1.0
0.270824,0.0
0.270824,0.0
0.542354,1.0
0.870205,0.0
0.542354,0.0
0.870205,1.0
0.870205,1.0
0.554332,0.0
0.870205,1.0
0.542354,1.0
0.270824,1.0
0.554332,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.542354,0.0
0.554332,0.0
0.870205,1.0
0.870205,1.0
0.870205,0.0
0.554332,1.0
0.554332,1.0
0.270824,1.0
0.270824,1.0
0.870205,1.0
0.554332,1.0
0.270824,0.0
0.870205,1.0
0.870205,1.0
0.554332,1.0
0.542354,0.0
0.870205,1.0
0.270824,1.0
0.870205,1.0
0.870205,1.0
0.870205,1.0
0.542354,0.0
0.270824,0.0
0.542354,1.0
0.730637,0.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.707017,1.0
0.707017,0.0
0.730637,1.0
0.707017,1.0
0.730637,1.0
0.747097,1.0
0.707017,0.0
0.717524,1.0
0.695399,0.0
0.707017,1.0
0.717766,1.0
0.707017,1.0
0.747097,1.0
0.707017,1.0
0.707017,1.0
0.717524,1.0
0.747097,1.0
0.707017,1.0
0.747097,1.0
0.707017,0.0
0.747097,1.0
0.707017,1.0
0.695399,1.0
0.717766,1.0
0.717766,0.0
0.730637,1.0
0.716281,0.0
0.747097,0.0
0.693998,1.0
0.730637,1.0
0.693998,0.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.730637,0.0
0.717766,1.0
0.717524,1.0
0.717524,1.0
0.716281,1.0
0.693998,0.0
0.717524,1.0
0.716281,1.0
0.717766,1.0
0.717766,0.0
0.707017,1.0
0.730637,1.0
0.695399,0.0
0.730637,1.0
0.730637,0.0
0.717766,1.0
0.730637,1.0
0.717766,0.0
0.717524,0.0
0.707017,1.0
0.707017,0.0
0.747097,0.0
0.695399,1.0
0.716281,1.0
0.717524,1.0
0.717524,0.0
0.693998,1.0
0.717524,1.0
0.747097,1.0
0.730637,1.0
0.717766,1.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.717524,1.0
0.716281,0.0
0.693998,1.0
0.717524,0.0
0.717524,0.0
0.695399,1.0
0.717766,1.0
0.717766,1.0
0.730637,1.0
0.730637,0.0
0.717524,1.0
0.717766,1.0
0.707017,1.0
0.717524,1.0
0.717524,1.0
0.717766,1.0
0.716281,0.0
0.717524,1.0
0.730637,0.0
0.717524,0.0
0.717524,1.0
0.717524,1.0
0.716281,1.0
0.707017,1.0
0.747097,1.0
0.523427,1.0
0.505795,1.0
0.505795,1.0
0.505795,1.0
0.501918,0.0
0.49155,1.0
0.535548,1.0
0.501918,0.0
0.535548,1.0
0.519272,1.0
0.49155,1.0
0.505795,0.0
0.495466,0.0
0.501918,1.0
0.506534,0.0
0.501918,0.0
0.519272,1.0
0.501918,1.0
0.501918,0.0
0.505795,0.0
0.519272,0.0
0.501918,1.0
0.519272,0.0
0.49155,0.0
0.519272,1.0
0.501918,1.0
0.508264,1.0
0.506534,1.0
0.494404,1.0
0.535548,1.0
0.50271,1.0
0.504832,0.0
0.507262,0.0
0.535548,1.0
0.49529,0.0
0.505795,1.0
0.505795,1.0
0.505795,1.0
0.505795,0.0
0.505795,0.0
0.505795,0.0
0.523427,1.0
0.506534,0.0
0.505795,1.0
0.505795,1.0
0.511387,1.0
0.49529,0.0
0.505795,1.0
0.511387,1.0
0.506534,1.0
0.494404,0.0
0.501918,0.0
0.535548,1.0
0.495466,0.0
0.535548,0.0
0.523427,0.0
0.506534,1.0
0.535548,0.0
0.494404,1.0
0.49481,1.0
0.501918,1.0
0.49155,1.0
0.504832,0.0
0.508264,1.0
0.511387,1.0
0.505795,1.0
0.49481,1.0
0.507262,1.0
0.505795,0.0
0.519272,1.0
0.535548,0.0
0.506534,0.0
0.505795,1.0
0.505795,1.0
0.505795,1.0
0.505795,0.0
0.50271,1.0
0.507262,1.0
0.49481,0.0
0.49481,0.0
0.508264,0.0
0.506534,1.0
0.506534,1.0
0.535548,1.0
0.523427,1.0
0.505795,0.0
0.506534,1.0
0.501918,1.0
0.505795,1.0
0.505795,0.0
0.506534,0.0
0.50271,1.0
0.505795,0.0
0.523427,0.0
0.49481,1.0
0.505795,1.0
0.505795,0.0
0.511387,1.0
0.501918,1.0
0.519272,1.0
0.669448,1.0
0.73733,0.0
0.73733,0.0
0.73733,1.0
0.690493,1.0
0.651553,1.0
0.676928,0.0
0.690493,1.0
0.676928,1.0
0.695792,0.0
0.651553,1.0
0.75218,1.0
0.705369,1.0
0.663695,0.0
0.718677,1.0
0.690493,1.0
0.695792,0.0
0.663695,0.0
0.690493,1.0
0.75218,1.0
0.716694,0.0
0.663695,1.0
0.716694,1.0
0.667356,1.0
0.695792,1.0
0.663695,1.0
0.702354,1.0
0.697543,0.0
0.687389,1.0
0.676928,1.0
0.666304,1.0
0.688988,1.0
0.701051,1.0
0.676928,1.0
0.685829,1.0
0.73733,0.0
0.73733,0.0
0.73733,1.0
0.75218,1.0
0.75218,0.0
0.75218,0.0
0.669448,0.0
0.718677,1.0
0.73733,0.0
0.73733,1.0
0.668464,1.0
0.685829,0.0
0.73733,1.0
0.668464,1.0
0.697543,1.0
0.700156,1.0
0.690493,1.0
0.676928,1.0
0.705369,1.0
0.701369,1.0
0.686198,1.0
0.697543,0.0
0.701369,1.0
0.687389,1.0
0.727318,1.0
0.663695,0.0
0.651553,0.0
0.688988,0.0
0.702354,1.0
0.668464,1.0
0.73733,1.0
0.727318,1.0
0.676155,1.0
0.75218,1.0
0.695792,0.0
