pred,truth
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,0.0
0.573723,1.0
0.573723,1.0
0.573723,1.0
0.573723,0.0
0.573723,0.0
0.573723,0.0
0.27998,0.0
0.731247,1.0
0.731247,1.0
0.731247,1.0
0.27998,0.0
0.27998,0.0
0.27998,0.0
0.27998,0.0
0.27998,0.0
0.27998,1.0
0.27998,0.0
0.731247,1.0
0.731247,1.0
0.27998,0.0
0.731247,0.0
0.27998,0.0
0.27998,1.0
0.27998,0.0
0.27998,0.0
0.731247,1.0
0.27998,1.0
0.27998,0.0
0.27998,1.0
0.27998,0.0
0.27998,1.0
0.27998,0.0
0.731247,1.0
0.731247,0.0
0.731247,0.0
0.27998,0.0
0.27998,1.0
0.27998,1.0
0.731247,0.0
0.27998,0.0
0.731247,0.0
0.731247,1.0
0.731247,1.0
0.731247,1.0
0.731247,1.0
0.731247,1.0
0.731247,1.0
0.27998,0.0
0.731247,0.0
0.731247,1.0
0.731247,1.0
0.27998,1.0
0.731247,0.0
0.731247,1.0
0.27998,1.0
0.731247,0.0
0.731247,0.0
0.27998,0.0
0.27998,0.0
