pred,truth
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,0.0
0.575648,1.0
0.575648,1.0
0.575648,1.0
0.575648,0.0
0.575648,0.0
0.575648,0.0
0.29847,0.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.29847,0.0
0.29847,0.0
0.29847,0.0
0.29847,0.0
0.29847,0.0
0.29847,1.0
0.29847,0.0
0.728762,1.0
0.728762,1.0
0.29847,0.0
0.728762,0.0
0.29847,0.0
0.29847,1.0
0.29847,0.0
0.29847,0.0
0.728762,1.0
0.29847,1.0
0.29847,0.0
0.29847,1.0
0.29847,0.0
0.29847,1.0
0.29847,0.0
0.728762,1.0
0.728762,0.0
0.728762,0.0
0.29847,0.0
0.29847,1.0
0.29847,1.0
0.728762,0.0
0.29847,0.0
0.728762,0.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.29847,0.0
0.728762,0.0
0.728762,1.0
0.728762,1.0
0.29847,1.0
0.728762,0.0
0.728762,1.0
0.29847,1.0
0.728762,0.0
0.728762,0.0
0.29847,0.0
0.29847,0.0
0.728762,1.0
0.29847,0.0
0.29847,0.0
0.728762,0.0
0.29847,0.0
0.728762,0.0
0.728762,1.0
0.29847,0.0
0.29847,0.0
0.29847,1.0
0.728762,1.0
0.29847,1.0
0.728762,1.0
0.728762,1.0
0.728762,0.0
0.728762,1.0
0.29847,1.0
0.29847,0.0
0.728762,0.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.29847,1.0
0.728762,0.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.728762,0.0
0.728762,0.0
0.29847,0.0
0.29847,0.0
0.728762,1.0
0.728762,0.0
0.29847,0.0
0.728762,1.0
0.728762,1.0
0.728762,0.0
0.29847,1.0
0.728762,1.0
0.29847,0.0
0.728762,1.0
0.728762,1.0
0.728762,1.0
0.29847,1.0
0.29847,0.0
0.29847,1.0
0.298083,1.0
0.887431,1.0
0.887431,1.0
0.887431,1.0
0.298083,0.0
0.298083,0.0
0.298083,1.0
0.298083,0.0
0.298083,1.0
0.587869,1.0
0.298083,0.0
0.887431,1.0
0.887431,0.0
0.298083,0.0
0.571311,1.0
0.298083,0.0
0.587869,1.0
0.298083,0.0
0.298083,0.0
0.887431,1.0
0.587869,1.0
0.298083,0.0
0.587869,1.0
0.298083,0.0
0.587869,1.0
0.298083,0.0
0.887431,0.0
0.571311,1.0
0.571311,1.0
0.298083,1.0
0.587869,0.0
0.587869,1.0
0.571311,0.0
0.298083,1.0
0.571311,0.0
0.887431,1.0
