pred,truth
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,0.0
0.537769,1.0
0.537769,1.0
0.537769,1.0
0.537769,0.0
0.537769,0.0
0.537769,0.0
0.313098,0.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.313098,0.0
0.313098,0.0
0.313098,0.0
0.313098,0.0
0.313098,0.0
0.313098,1.0
0.313098,0.0
0.781623,1.0
0.781623,1.0
0.313098,0.0
0.781623,0.0
0.313098,0.0
0.313098,1.0
0.313098,0.0
0.313098,0.0
0.781623,1.0
0.313098,1.0
0.313098,0.0
0.313098,1.0
0.313098,0.0
0.313098,1.0
0.313098,0.0
0.781623,1.0
0.781623,0.0
0.781623,0.0
0.313098,0.0
0.313098,1.0
0.313098,1.0
0.781623,0.0
0.313098,0.0
0.781623,0.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.313098,0.0
0.781623,0.0
0.781623,1.0
0.781623,1.0
0.313098,1.0
0.781623,0.0
0.781623,1.0
0.313098,1.0
0.781623,0.0
0.781623,0.0
0.313098,0.0
0.313098,0.0
0.781623,1.0
0.313098,0.0
0.313098,0.0
0.781623,0.0
0.313098,0.0
0.781623,0.0
0.781623,1.0
0.313098,0.0
0.313098,0.0
0.313098,1.0
0.781623,1.0
0.313098,1.0
0.781623,1.0
0.781623,1.0
0.781623,0.0
0.781623,1.0
0.313098,1.0
0.313098,0.0
0.781623,0.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.313098,1.0
0.781623,0.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.781623,0.0
0.781623,0.0
0.313098,0.0
0.313098,0.0
0.781623,1.0
0.781623,0.0
0.313098,0.0
0.781623,1.0
0.781623,1.0
0.781623,0.0
0.313098,1.0
0.781623,1.0
0.313098,0.0
0.781623,1.0
0.781623,1.0
0.781623,1.0
0.313098,1.0
0.313098,0.0
0.313098,1.0
0.244084,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.244084,0.0
0.244084,0.0
0.244084,1.0
0.244084,0.0
0.244084,1.0
0.470252,1.0
0.244084,0.0
0.835622,1.0
0.835622,0.0
0.244084,0.0
0.55694,1.0
0.244084,0.0
0.470252,1.0
0.244084,0.0
0.244084,0.0
0.835622,1.0
0.470252,1.0
0.244084,0.0
0.470252,1.0
0.244084,0.0
0.470252,1.0
0.244084,0.0
0.835622,0.0
0.55694,1.0
0.55694,1.0
0.244084,1.0
0.470252,0.0
0.470252,1.0
0.55694,0.0
0.244084,1.0
0.55694,0.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.244084,1.0
0.55694,1.0
0.835622,1.0
0.835622,1.0
0.470252,0.0
0.55694,0.0
0.835622,1.0
0.470252,0.0
0.55694,1.0
0.55694,1.0
0.244084,0.0
0.244084,1.0
0.835622,0.0
0.244084,1.0
0.244084,1.0
0.55694,1.0
0.244084,1.0
0.55694,1.0
0.835622,1.0
0.244084,0.0
0.244084,0.0
0.470252,1.0
0.835622,0.0
0.470252,0.0
0.835622,1.0
0.835622,1.0
0.55694,0.0
0.835622,1.0
0.470252,1.0
0.244084,1.0
0.55694,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.470252,0.0
0.55694,0.0
0.835622,1.0
0.835622,1.0
0.835622,0.0
0.55694,1.0
0.55694,1.0
0.244084,1.0
0.244084,1.0
0.835622,1.0
0.55694,1.0
0.244084,0.0
0.835622,1.0
0.835622,1.0
0.55694,1.0
0.470252,0.0
0.835622,1.0
0.244084,1.0
0.835622,1.0
0.835622,1.0
0.835622,1.0
0.470252,0.0
0.244084,0.0
0.470252,1.0
0.761825,0.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.753768,1.0
0.753768,0.0
0.761825,1.0
0.753768,1.0
0.761825,1.0
0.763897,1.0
0.753768,0.0
0.790607,1.0
0.789864,0.0
0.753768,1.0
0.789241,1.0
0.753768,1.0
0.763897,1.0
0.753768,1.0
0.753768,1.0
0.790607,1.0
0.763897,1.0
0.753768,1.0
0.763897,1.0
0.753768,0.0
0.763897,1.0
0.753768,1.0
0.789864,1.0
0.789241,1.0
0.789241,0.0
0.761825,1.0
0.751644,0.0
0.763897,0.0
0.782553,1.0
0.761825,1.0
0.782553,0.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.761825,0.0
0.789241,1.0
0.790607,1.0
0.790607,1.0
0.751644,1.0
0.782553,0.0
0.790607,1.0
0.751644,1.0
0.789241,1.0
0.789241,0.0
0.753768,1.0
0.761825,1.0
0.789864,0.0
0.761825,1.0
0.761825,0.0
0.789241,1.0
0.761825,1.0
0.789241,0.0
0.790607,0.0
0.753768,1.0
0.753768,0.0
0.763897,0.0
0.789864,1.0
0.751644,1.0
0.790607,1.0
0.790607,0.0
0.782553,1.0
0.790607,1.0
0.763897,1.0
0.761825,1.0
0.789241,1.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.790607,1.0
0.751644,0.0
0.782553,1.0
0.790607,0.0
0.790607,0.0
0.789864,1.0
0.789241,1.0
0.789241,1.0
0.761825,1.0
0.761825,0.0
0.790607,1.0
0.789241,1.0
0.753768,1.0
0.790607,1.0
0.790607,1.0
0.789241,1.0
0.751644,0.0
0.790607,1.0
0.761825,0.0
0.790607,0.0
0.790607,1.0
0.790607,1.0
0.751644,1.0
0.753768,1.0
0.763897,1.0
0.649074,1.0
0.599905,1.0
0.599905,1.0
0.599905,1.0
0.596139,0.0
0.653951,1.0
0.596598,1.0
0.596139,0.0
0.596598,1.0
0.594257,1.0
0.653951,1.0
0.599905,0.0
0.647263,0.0
0.596139,1.0
0.593327,0.0
0.596139,0.0
0.594257,1.0
0.596139,1.0
0.596139,0.0
0.599905,0.0
