pred,truth
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,1.0
0.540826,1.0
0.540826,0.0
0.540826,1.0
0.540826,0.0
0.540826,0.0
0.540826,1.0
0.444849,1.0
0.584007,0.0
0.584007,0.0
0.584007,1.0
0.584007,0.0
0.584007,0.0
0.444849,0.0
0.584007,1.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.444849,0.0
0.584007,0.0
0.584007,1.0
0.584007,1.0
0.584007,1.0
0.584007,0.0
0.584007,1.0
0.584007,1.0
0.584007,0.0
0.444849,0.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,1.0
0.584007,1.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,1.0
0.444849,0.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.584007,1.0
0.584007,0.0
0.444849,0.0
0.584007,0.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.444849,1.0
0.584007,0.0
0.444849,0.0
0.584007,1.0
0.584007,1.0
0.584007,0.0
0.584007,1.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.444849,0.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.444849,1.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.584007,0.0
0.444849,0.0
0.584007,0.0
0.444849,0.0
0.444849,0.0
0.584007,0.0
0.584007,0.0
0.444849,0.0
0.584007,1.0
0.444849,0.0
0.444849,0.0
0.584007,1.0
0.584007,0.0
0.584007,0.0
0.584007,1.0
0.584007,1.0
0.444849,1.0
0.584007,1.0
0.444849,0.0
0.584007,1.0
0.584007,1.0
0.584007,0.0
0.444849,0.0
0.584007,0.0
0.444849,0.0
0.444849,0.0
0.584007,0.0
0.514251,1.0
0.515344,1.0
0.515344,1.0
0.518111,1.0
0.515344,0.0
0.515344,1.0
0.510576,1.0
0.518111,1.0
0.510576,0.0
0.515344,1.0
0.515344,1.0
0.515344,1.0
0.515344,0.0
0.515344,1.0
0.510576,1.0
0.515344,0.0
0.518111,0.0
0.518111,1.0
0.518111,0.0
0.515344,1.0
0.518111,0.0
0.518111,1.0
0.515344,0.0
0.510576,0.0
0.510576,1.0
0.515344,0.0
0.515344,1.0
0.515344,0.0
0.515344,1.0
0.518111,1.0
0.518111,1.0
0.515344,0.0
0.515344,1.0
0.515344,1.0
0.515344,1.0
0.515344,1.0
0.515344,1.0
0.515344,1.0
0.518111,1.0
0.510576,0.0
0.510576,0.0
0.515344,1.0
0.515344,1.0
0.518111,1.0
0.515344,0.0
0.510576,1.0
0.515344,1.0
0.510576,1.0
0.515344,0.0
0.515344,1.0
0.514251,1.0
0.515344,0.0
