pred,truth
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,1.0
0.424158,0.0
0.424158,0.0
0.562443,1.0
0.562443,1.0
0.562443,1.0
0.562443,1.0
0.285676,0.0
0.285676,0.0
0.285676,0.0
0.562443,1.0
0.562443,0.0
0.285676,1.0
0.285676,1.0
0.285676,1.0
0.562443,0.0
0.285676,0.0
0.562443,0.0
0.285676,0.0
0.285676,0.0
0.285676,0.0
0.562443,1.0
0.562443,1.0
0.285676,0.0
0.285676,0.0
0.285676,0.0
0.285676,0.0
0.562443,1.0
0.285676,0.0
0.562443,1.0
0.562443,1.0
0.562443,1.0
0.285676,1.0
0.562443,1.0
0.285676,0.0
0.285676,0.0
0.562443,1.0
0.285676,0.0
0.285676,0.0
