pred,truth
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,1.0
0.549467,1.0
0.549467,0.0
0.549467,1.0
0.549467,0.0
0.549467,0.0
0.549467,1.0
0.465869,1.0
0.596235,0.0
0.596235,0.0
0.596235,1.0
0.596235,0.0
0.596235,0.0
0.465869,0.0
0.596235,1.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.465869,0.0
0.596235,0.0
0.596235,1.0
0.596235,1.0
0.596235,1.0
0.596235,0.0
0.596235,1.0
0.596235,1.0
0.596235,0.0
0.465869,0.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,1.0
0.596235,1.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,1.0
0.465869,0.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.596235,1.0
0.596235,0.0
0.465869,0.0
0.596235,0.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.465869,1.0
0.596235,0.0
0.465869,0.0
0.596235,1.0
0.596235,1.0
0.596235,0.0
0.596235,1.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.465869,0.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.465869,1.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.596235,0.0
0.465869,0.0
0.596235,0.0
0.465869,0.0
0.465869,0.0
0.596235,0.0
0.596235,0.0
0.465869,0.0
0.596235,1.0
0.465869,0.0
0.465869,0.0
0.596235,1.0
0.596235,0.0
0.596235,0.0
0.596235,1.0
0.596235,1.0
0.465869,1.0
0.596235,1.0
0.465869,0.0
0.596235,1.0
0.596235,1.0
0.596235,0.0
0.465869,0.0
0.596235,0.0
0.465869,0.0
0.465869,0.0
0.596235,0.0
0.51739,1.0
0.515535,1.0
0.515535,1.0
0.528886,1.0
0.515535,0.0
0.515535,1.0
0.507375,1.0
0.528886,1.0
0.507375,0.0
0.515535,1.0
0.515535,1.0
0.515535,1.0
0.515535,0.0
0.515535,1.0
0.507375,1.0
0.515535,0.0
0.528886,0.0
0.528886,1.0
0.528886,0.0
0.515535,1.0
0.528886,0.0
0.528886,1.0
0.515535,0.0
0.507375,0.0
0.507375,1.0
0.515535,0.0
0.515535,1.0
0.515535,0.0
0.515535,1.0
0.528886,1.0
0.528886,1.0
0.515535,0.0
0.515535,1.0
0.515535,1.0
0.515535,1.0
0.515535,1.0
0.515535,1.0
0.515535,1.0
0.528886,1.0
0.507375,0.0
0.507375,0.0
0.515535,1.0
0.515535,1.0
0.528886,1.0
0.515535,0.0
0.507375,1.0
0.515535,1.0
0.507375,1.0
0.515535,0.0
0.515535,1.0
0.51739,1.0
0.515535,0.0
0.507375,1.0
0.528886,0.0
0.528886,1.0
0.515535,1.0
0.528886,0.0
0.507375,1.0
0.515535,0.0
0.515535,0.0
0.515535,1.0
0.515535,0.0
0.515535,1.0
0.515535,1.0
0.507375,0.0
0.507375,1.0
0.515535,1.0
0.515535,1.0
0.51739,0.0
0.507375,0.0
0.515535,0.0
0.515535,1.0
0.515535,0.0
0.515535,1.0
0.507375,1.0
0.515535,1.0
0.507375,1.0
0.507375,1.0
0.515535,0.0
0.515535,0.0
0.507375,0.0
0.528886,0.0
0.507375,0.0
0.507375,1.0
0.528886,1.0
0.515535,1.0
0.515535,1.0
0.528886,1.0
0.528886,1.0
0.51739,0.0
0.528886,1.0
0.507375,1.0
0.528886,1.0
0.528886,1.0
0.515535,1.0
0.507375,1.0
0.515535,1.0
0.507375,1.0
0.507375,1.0
0.515535,0.0
0.468131,0.0
0.463139,1.0
0.463139,0.0
0.465533,1.0
0.458733,0.0
0.463139,0.0
0.468031,1.0
0.465533,0.0
0.459004,0.0
0.463139,1.0
0.463139,0.0
0.463139,1.0
0.458733,1.0
0.463139,0.0
0.468031,1.0
0.458733,0.0
0.465569,1.0
0.465533,0.0
0.465569,0.0
0.463139,1.0
0.465569,1.0
0.465533,0.0
0.458733,0.0
0.459004,1.0
0.468031,1.0
0.458733,1.0
0.463139,1.0
0.458733,1.0
0.463139,0.0
0.465533,1.0
0.465533,1.0
0.458733,1.0
0.463139,1.0
0.463139,0.0
0.463139,0.0
0.463139,0.0
0.463139,1.0
0.463139,1.0
0.465533,0.0
0.459004,0.0
0.459004,1.0
0.463139,0.0
0.463139,0.0
0.465533,1.0
0.458733,1.0
0.468031,0.0
0.463139,0.0
0.468031,1.0
0.458733,0.0
0.463139,0.0
0.468131,0.0
0.458733,0.0
0.468031,1.0
0.465569,1.0
0.465533,1.0
0.463139,0.0
0.465569,1.0
0.468031,1.0
0.458733,1.0
0.458733,0.0
0.463139,0.0
0.458733,0.0
0.463139,0.0
0.463139,0.0
0.459004,0.0
0.468031,1.0
0.463139,1.0
0.463139,0.0
0.462925,0.0
0.459004,0.0
0.458733,1.0
0.463139,1.0
0.458733,0.0
0.463139,0.0
0.468031,0.0
0.463139,1.0
0.468031,1.0
0.468031,0.0
0.458733,1.0
0.458733,1.0
0.459004,0.0
0.465569,0.0
0.459004,1.0
0.468031,0.0
0.465533,1.0
0.463139,1.0
0.463139,0.0
0.465533,0.0
0.465533,1.0
0.462925,1.0
0.465533,0.0
0.468031,0.0
0.465533,1.0
0.465533,0.0
0.463139,1.0
0.468031,1.0
0.463139,0.0
0.468031,1.0
0.468031,0.0
0.458733,1.0
0.507956,1.0
0.533669,1.0
0.508785,0.0
0.548667,1.0
0.501635,0.0
0.508785,1.0
0.530158,0.0
0.524067,1.0
0.498051,0.0
0.533669,0.0
0.508785,0.0
0.533669,1.0
0.525872,0.0
0.508785,1.0
0.530158,1.0
0.501635,0.0
0.538179,0.0
0.524067,0.0
0.51524,0.0
0.533669,1.0
0.538179,1.0
0.524067,1.0
0.501635,1.0
0.525039,0.0
0.530158,0.0
0.525872,0.0
0.533669,1.0
0.525872,0.0
0.508785,1.0
0.548667,1.0
0.548667,1.0
0.525872,0.0
0.533669,1.0
0.508785,1.0
0.508785,1.0
0.508785,1.0
0.533669,0.0
0.533669,0.0
0.524067,1.0
0.498051,0.0
0.525039,0.0
0.508785,1.0
0.508785,0.0
0.548667,1.0
0.525872,1.0
0.503021,1.0
0.508785,1.0
0.530158,0.0
0.501635,0.0
0.508785,1.0
0.507956,1.0
0.501635,0.0
0.530158,0.0
0.538179,0.0
0.548667,1.0
0.508785,1.0
0.538179,1.0
0.530158,1.0
0.525872,1.0
0.501635,0.0
0.508785,0.0
0.501635,0.0
0.508785,0.0
0.508785,1.0
0.498051,1.0
0.530158,1.0
0.533669,1.0
0.508785,1.0
0.501139,1.0
0.498051,0.0
0.525872,0.0
0.533669,1.0
0.501635,1.0
0.508785,1.0
0.503021,1.0
0.533669,1.0
0.530158,1.0
0.503021,1.0
0.525872,0.0
0.525872,0.0
0.498051,0.0
0.51524,0.0
0.525039,0.0
0.503021,1.0
0.548667,1.0
0.533669,1.0
0.508785,1.0
0.524067,0.0
0.548667,1.0
0.525744,0.0
0.524067,1.0
0.503021,1.0
0.548667,1.0
0.524067,1.0
0.533669,0.0
0.530158,1.0
0.508785,0.0
0.530158,1.0
0.503021,1.0
0.525872,0.0
0.53536,1.0
0.53422,0.0
0.536451,1.0
0.766829,0.0
0.519503,0.0
0.564474,1.0
0.393478,0.0
0.759234,1.0
0.404992,0.0
0.520066,1.0
0.536451,1.0
0.53422,1.0
0.499119,1.0
0.564474,1.0
0.400745,1.0
0.519503,0.0
0.734997,1.0
0.740729,0.0
0.719558,1.0
0.53422,0.0
0.743273,1.0
0.759234,0.0
0.546722,0.0
0.389739,0.0
0.393478,0.0
0.499119,1.0
0.53422,1.0
0.499119,1.0
0.564474,1.0
0.766829,1.0
0.766829,1.0
0.499119,0.0
0.53422,1.0
0.564474,0.0
0.564474,0.0
0.564474,0.0
0.520066,0.0
0.520066,0.0
0.759234,1.0
0.404992,0.0
0.389739,0.0
0.564474,1.0
0.536451,0.0
0.766829,1.0
0.512488,1.0
0.427177,0.0
0.564474,0.0
0.393478,0.0
0.519503,1.0
0.564474,1.0
0.53536,0.0
0.519503,1.0
0.393478,0.0
0.734997,1.0
0.766829,1.0
0.564474,0.0
0.743273,1.0
0.400745,0.0
0.512488,0.0
0.519503,0.0
0.536451,1.0
0.519503,1.0
0.536451,1.0
0.564474,0.0
0.423328,0.0
0.400745,0.0
0.53422,0.0
0.564474,1.0
0.520828,0.0
0.404992,0.0
0.499119,1.0
0.53422,1.0
0.546722,1.0
0.564474,1.0
0.427177,0.0
0.53422,0.0
0.400745,0.0
0.427177,0.0
0.499119,0.0
0.499119,0.0
0.404992,0.0
0.719558,0.0
0.389739,0.0
0.427177,0.0
0.766829,1.0
0.53422,1.0
0.564474,0.0
0.740729,1.0
0.766829,0.0
0.475629,0.0
0.759234,1.0
0.427177,0.0
0.766829,0.0
0.759234,1.0
0.520066,0.0
0.400745,0.0
0.536451,0.0
0.400745,0.0
0.427177,0.0
0.499119,0.0
0.563855,0.0
0.454416,1.0
0.567961,1.0
0.790866,1.0
0.392064,1.0
0.594368,1.0
0.321629,0.0
0.794606,1.0
0.315128,0.0
0.557498,1.0
0.567961,1.0
0.577245,0.0
0.530579,1.0
0.594368,1.0
0.408902,0.0
0.392064,1.0
0.808588,1.0
0.655843,1.0
0.758548,1.0
0.454416,0.0
0.818788,1.0
0.68407,0.0
0.413152,0.0
0.319296,1.0
0.321629,0.0
0.530579,0.0
0.577245,0.0
0.530579,0.0
0.594368,1.0
0.838177,1.0
0.838177,1.0
0.414688,1.0
0.577245,0.0
0.429773,0.0
0.429773,1.0
0.429773,1.0
0.437814,0.0
0.437814,0.0
0.794606,1.0
0.315128,0.0
0.319296,0.0
0.594368,1.0
0.406821,0.0
0.838177,1.0
0.547941,0.0
0.32935,1.0
0.429773,0.0
0.321629,0.0
0.550163,1.0
0.594368,1.0
0.405092,0.0
0.550163,1.0
0.321629,0.0
0.808588,1.0
0.838177,1.0
0.429773,0.0
0.818788,1.0
0.32614,0.0
0.428217,0.0
0.392064,1.0
0.567961,0.0
0.550163,0.0
0.567961,1.0
0.429773,0.0
0.326242,0.0
0.32614,0.0
0.454416,1.0
0.594368,1.0
0.392492,0.0
0.315128,0.0
0.530579,1.0
0.577245,1.0
0.575448,0.0
0.594368,1.0
0.32935,0.0
0.454416,0.0
0.32614,0.0
0.32935,0.0
0.414688,1.0
0.414688,1.0
0.315128,0.0
0.622179,1.0
0.319296,0.0
0.32935,0.0
0.838177,1.0
0.577245,1.0
0.429773,1.0
0.778858,1.0
0.790866,1.0
0.392609,0.0
0.794606,1.0
0.32935,1.0
0.790866,1.0
0.794606,0.0
0.437814,1.0
0.32614,0.0
0.406821,0.0
0.32614,0.0
0.32935,0.0
0.414688,1.0
0.487355,1.0
0.520474,1.0
0.501248,0.0
0.552049,1.0
0.486767,0.0
0.505539,1.0
0.513336,0.0
0.526356,1.0
0.477028,0.0
0.524663,0.0
0.501248,0.0
0.519727,1.0
0.520034,0.0
0.505539,1.0
0.51758,0.0
0.486767,0.0
0.543989,0.0
0.509363,1.0
0.519757,0.0
0.511399,1.0
0.550156,1.0
0.496853,1.0
0.478645,0.0
0.516756,0.0
0.513336,0.0
0.508264,0.0
0.519727,1.0
0.508264,0.0
0.505539,0.0
0.555043,1.0
0.555043,1.0
0.512621,0.0
0.519727,1.0
0.479856,1.0
0.491311,0.0
0.491311,1.0
0.506675,1.0
0.506675,0.0
0.526356,1.0
0.477028,0.0
0.511719,0.0
0.505539,1.0
0.477786,0.0
0.555043,0.0
0.514185,0.0
0.487945,1.0
0.479856,1.0
0.513336,1.0
0.499018,0.0
0.505539,0.0
0.479845,1.0
0.499018,0.0
0.513336,0.0
0.543989,0.0
0.555043,1.0
0.479856,0.0
0.550156,0.0
0.516995,1.0
0.508551,0.0
0.486767,1.0
0.485346,0.0
0.483595,0.0
0.501248,0.0
0.479856,0.0
0.478767,0.0
0.516995,1.0
0.520474,0.0
0.505539,1.0
0.478732,0.0
0.477028,0.0
0.520034,0.0
0.532377,1.0
0.486811,0.0
0.505539,1.0
0.479839,1.0
0.511399,1.0
0.516995,1.0
0.479839,0.0
0.512621,0.0
0.512621,1.0
0.477028,1.0
0.505064,0.0
0.511719,0.0
0.479839,0.0
0.555043,0.0
0.532377,1.0
0.491311,1.0
0.522654,0.0
0.552049,1.0
0.506125,0.0
0.526356,0.0
0.487945,1.0
0.552049,0.0
0.514771,0.0
0.51503,1.0
0.516995,0.0
0.477786,1.0
0.516995,0.0
0.479839,1.0
0.512621,0.0
0.533549,1.0
0.55025,1.0
0.567133,1.0
0.640539,0.0
0.528407,0.0
0.581183,0.0
0.518952,0.0
0.638511,0.0
0.498382,0.0
0.576588,0.0
0.567133,1.0
0.55654,1.0
0.567729,1.0
0.581183,1.0
0.529114,0.0
0.528407,0.0
0.645392,0.0
0.599993,0.0
0.624335,0.0
0.530241,0.0
0.644477,0.0
0.564347,0.0
0.507192,1.0
0.528537,1.0
0.518952,0.0
0.541743,1.0
0.55654,0.0
0.541743,0.0
0.574391,0.0
0.646106,0.0
0.646106,1.0
0.540543,0.0
0.55654,1.0
0.511935,0.0
0.535306,0.0
0.540077,1.0
0.527635,0.0
0.527491,0.0
0.638511,1.0
0.498382,0.0
0.517622,0.0
0.581183,1.0
0.506531,1.0
0.64866,1.0
0.545955,1.0
0.522709,1.0
0.511935,1.0
0.517682,0.0
0.56241,1.0
0.574391,0.0
0.509499,0.0
0.56241,0.0
0.518952,1.0
0.645392,1.0
0.646106,0.0
0.509193,0.0
0.646258,0.0
0.518541,1.0
0.525677,1.0
0.532721,0.0
0.529297,0.0
0.525983,0.0
0.567133,1.0
